Player,Pos,Tm,Cap Hit,year
Chris Jones,P,DAL,"$1,200,000",2018
Matt Slater,WR,NWE,"$1,200,000",2018
Darrius Heyward-Bey,WR,PIT,"$1,200,000",2018
Julian Stanford,LB,BUF,"$1,200,000",2018
Nate Ebner,DB,NWE,"$1,200,000",2018
Benardrick McKinney,ILB,HOU,"$1,163,880",2018
Marshon Lattimore,CB,NOR,"$1,163,162",2018
Donovan Smith,OT,TAM,"$1,162,571",2018
Russell Bodine,OG,BUF,"$1,150,000",2018
Darren Fells,TE,CLE,"$1,150,000",2018
Reggie Nelson,DB,OAK,"$1,150,000",2018
Derek Carrier,WR,OAK,"$1,150,000",2018
Linval Joseph,DT,MIN,"$1,150,000",2018
Eric Kendricks,ILB,MIN,"$1,138,080",2018
Ben Watson,TE,NOR,"$1,105,000",2018
Eric Rowe,CB,NWE,"$1,100,435",2018
Cassius Marsh,DE,SFO,"$1,100,000",2018
Colin Jones,DB,CAR,"$1,100,000",2018
Matt Bryant,K,ATL,"$1,100,000",2018
Lane Taylor,G,GNB,"$1,100,000",2018
Dennis Kelly,OT,TEN,"$1,100,000",2018
Beau Brinkley,"LS,TE",TEN,"$1,100,000",2018
Michael Thomas,S,NYG,"$1,100,000",2018
Aaron Rodgers,QB,GNB,"$1,100,000",2018
Sherrick McManis,DB,CHI,"$1,100,000",2018
Deshaun Watson,QB,HOU,"$1,094,740",2018
Phillip Dorsett,WR,NWE,"$1,094,373",2018
Damarious Randall,FS,CLE,"$1,090,381",2018
Devin Funchess,WR,CAR,"$1,087,850",2018
Stephone Anthony,ILB,MIA,"$1,087,150",2018
Haason Reddick,OLB,ARI,"$1,077,635",2018
Emmanuel Ogbah,DE,CLE,"$1,050,876",2018
Marcus Sherels,DB,MIN,"$1,050,000",2018
Marcedes Lewis,TE,GNB,"$1,050,000",2018
Josh Adams,RB,PHI,"$1,050,000",2018
Christian Jones,ILB,DET,"$1,050,000",2018
Eli Manning,QB,NYG,"$1,050,000",2018
Dekoda Watson,LB,SFO,"$1,050,000",2018
Derek Barnett,DE,PHI,"$1,049,126",2018
Denzel Perryman,ILB,LAC,"$1,048,836",2018
Mitch Morse,OT,KAN,"$1,047,239",2018
Jaylon Smith,OLB,DAL,"$1,040,452",2018
Malik Hooker,FS,IND,"$1,037,723",2018
Jordan Phillips,DT,2TM,"$1,029,942",2018
Myles Jack,OLB,JAX,"$1,025,858",2018
Jaquiski Tartt,SS,SFO,"$1,021,865",2018
John Greco,T,NYG,"$1,015,000",2018
Frank Gore,RB,MIA,"$1,015,000",2018
Sebastian Janikowski,K,SEA,"$1,015,000",2018
John Denney,DE-C,MIA,"$1,015,000",2018
Adam Jones,DB,DEN,"$1,015,000",2018
Andrew Whitworth,T,LAR,"$1,015,000",2018
Andy Lee,P,ARI,"$1,015,000",2018
Matt Cassel,QB,DET,"$1,015,000",2018
Mike Nugent,K,OAK,"$1,015,000",2018
Garrison Sanborn,C,TAM,"$1,015,000",2018
Frostee Rucker,DE,OAK,"$1,015,000",2018
Corey Graham,DB,PHI,"$1,015,000",2018
Darren Sproles,RB,PHI,"$1,015,000",2018
Don Muhlbach,C,DET,"$1,015,000",2018
Dominique Rodgers-Cromartie,DB,OAK,"$1,015,000",2018
Chad Henne,QB,KAN,"$1,015,000",2018
Haloti Ngata,DT,PHI,"$1,015,000",2018
Dustin Colquitt,P,KAN,"$1,015,000",2018
Josh Sitton,G,MIA,"$1,015,000",2018
Clark Harris,TE,CIN,"$1,015,000",2018
Greg Olsen,TE,CAR,"$1,015,000",2018
L.P. Ladouceur,LS,DAL,"$1,015,000",2018
Adrian Peterson,RB,WAS,"$1,015,000",2018
Zak DeOssie,LB,NYG,"$1,015,000",2018
Ronald Darby,CB,PHI,"$1,008,139",2018
Xavien Howard,CB,MIA,"$1,007,094",2018
Marlon Humphrey,CB,BAL,"$1,003,522",2018
Carlos Dunlap,DE,CIN,"$1,000,000",2018
Matt Slauson,G,IND,"$1,000,000",2018
Kevin Pamphile,OT,TEN,"$1,000,000",2018
Da'Norris Searcy,DB,CAR,"$1,000,000",2018
John Brown,WR,BAL,"$1,000,000",2018
James Hurst,OT,BAL,"$1,000,000",2018
Chance Warmack,OG,PHI,"$1,000,000",2018
Morgan Cox,C,BAL,"$1,000,000",2018
Cameron Fleming,OT,DAL,"$1,000,000",2018
Preston Brown,ILB,CIN,"$1,000,000",2018
Rex Burkhead,RB,NWE,"$1,000,000",2018
Jeremy Hill,RB,NWE,"$1,000,000",2018
William Compton,LB,TEN,"$1,000,000",2018
Tony Jefferson,FS,BAL,"$1,000,000",2018
Brandon Copeland,LB,NYJ,"$1,000,000",2018
Justin Pugh,OG,ARI,"$1,000,000",2018
Luke Stocker,TE,TEN,"$1,000,000",2018
Robert Turbin,RB,IND,"$1,000,000",2018
Barkevious Mingo,OLB,SEA,"$1,000,000",2018
Taylor Lewan,OT,TEN,"$1,000,000",2018
Pierre Desir,CB,IND,"$1,000,000",2018
Mike Glennon,QB,ARI,"$1,000,000",2018
Isaiah Crowell,RB,NYJ,"$1,000,000",2018
Levine Toilolo,TE,DET,"$1,000,000",2018
Roosevelt Nix,FB,PIT,"$1,000,000",2018
Adrian Phillips,DB,LAC,"$1,000,000",2018
David Bakhtiari,OT,GNB,"$1,000,000",2018
Cameron Brate,TE,TAM,"$1,000,000",2018
Tyler Eifert,TE,CIN,"$1,000,000",2018
Tavon Austin,WR,DAL,"$1,000,000",2018
Brandon Williams,DT,BAL,"$1,000,000",2018
Quandre Diggs,CB,DET,"$1,000,000",2018
Ryan Grant,WR,IND,"$1,000,000",2018
Michael Schofield,OT,LAC,"$1,000,000",2018
Caleb Sturgis,K,LAC,"$1,000,000",2018
Chris Smith,DE,CLE,"$1,000,000",2018
Mason Foster,LB,WAS,"$1,000,000",2018
Kyle Fuller,CB,CHI,"$1,000,000",2018
Patrick Robinson,DB,NOR,"$1,000,000",2018
Ed Dickson,TE,SEA,"$1,000,000",2018
Zach Brown,OLB,WAS,"$1,000,000",2018
Marshall Newhouse,"G,T",2TM,"$1,000,000",2018
Morgan Burnett,DB,PIT,"$1,000,000",2018
Pat O'Donnell,P,CHI,"$1,000,000",2018
Corey Linsley,C,GNB,"$1,000,000",2018
Willie Snead,WR,BAL,"$1,000,000",2018
Chris Ivory,RB,BUF,"$1,000,000",2018
Tre Boston,FS,ARI,"$1,000,000",2018
Alshon Jeffery,WR,PHI,"$1,000,000",2018
Brent Urban,DE,BAL,"$1,000,000",2018
Michael Crabtree,WR,BAL,"$1,000,000",2018
Virgil Green,TE,LAC,"$1,000,000",2018
James White,RB,NWE,"$1,000,000",2018
Andre Holmes,WR,2TM,"$1,000,000",2018
Chris Banjo,S,NOR,"$1,000,000",2018
Evan Dietrich-Smith,G,TAM,"$1,000,000",2018
Robert Griffin,QB,BAL,"$1,000,000",2018
LeGarrette Blount,RB,DET,"$1,000,000",2018
Davante Adams,WR,GNB,"$1,000,000",2018
John Sullivan,C,LAR,"$999,999",2018
Noah Spence,DE,TAM,"$998,755",2018
Jonathan Allen,DT,WAS,"$992,108",2018
Sterling Shepard,WR,NYG,"$990,416",2018
Maxx Williams,TE,BAL,"$987,646",2018
Adoree' Jackson,CB,TEN,"$977,854",2018
Rob Havenstein,OT,LAR,"$976,367",2018
Cody Latimer,WR,NYG,"$975,000",2018
Kyle Nelson,TE,SFO,"$975,000",2018
Jamar Taylor,CB,2TM,"$975,000",2018
Kamalei Correa,OLB,TEN,"$972,694",2018
Reshad Jones,DB,MIA,"$970,000",2018
Markus Golden,OLB,ARI,"$969,318",2018
O.J. Howard,TE,TAM,"$969,301",2018
Garett Bolles,OT,DEN,"$966,450",2018
Jake Fisher,OT,CIN,"$965,884",2018
Austin Johnson,DT,TEN,"$964,748",2018
Jarrad Davis,ILB,DET,"$963,599",2018
Ty Sambrailo,OT,ATL,"$959,447",2018
Charles Harris,DE,MIA,"$957,897",2018
Duke Johnson,RB,CLE,"$957,000",2018
Jermon Bushrod,T,NOR,"$955,294",2018
Evan Engram,TE,NYG,"$952,196",2018
Pernell McPhee,DL,WAS,"$950,000",2018
Todd Gurley,RB,LAR,"$950,000",2018
Shawn Lauvao,G,WAS,"$950,000",2018
Frank Clark,DE,SEA,"$943,938",2018
Derrick Henry,RB,TEN,"$941,630",2018
Nigel Bradham,OLB,PHI,"$941,176",2018
Jordan Richards,SS,ATL,"$941,121",2018
Gareon Conley,CB,OAK,"$940,792",2018
Shaq Thompson,OLB,CAR,"$936,000",2018
Jabrill Peppers,SS,CLE,"$935,090",2018
Corey Liuget,DT,LAC,"$935,000",2018
Reggie Ragland,ILB,KAN,"$931,034",2018
Takkarist McKinley,OLB,ATL,"$929,388",2018
A'Shawn Robinson,DT,DET,"$925,785",2018
TreDavious White,CB,BUF,"$923,687",2018
Taco Charlton,DE,DAL,"$920,836",2018
Thomas Morstead,P,NOR,"$918,000",2018
Chris Jones,DT,KAN,"$916,476",2018
Michael Thomas,WR,NOR,"$915,361",2018
Ricky Jean-Francois,DT,DET,"$915,000",2018
Michael Person,OL,SFO,"$915,000",2018
Jon Weeks,C,HOU,"$915,000",2018
Josh Johnson,QB,WAS,"$915,000",2018
Jake McQuaide,LS,LAR,"$915,000",2018
Rodney Hudson,OL,OAK,"$915,000",2018
Ramon Humber,LB,2TM,"$915,000",2018
Mike Windt,C,LAC,"$915,000",2018
Malcolm Jenkins,DB,PHI,"$915,000",2018
Leon Hall,DB,OAK,"$915,000",2018
Sam Shields,DB,LAR,"$915,000",2018
Nick Bellore,LB,DET,"$915,000",2018
Cameron Heyward,DE,PIT,"$915,000",2018
Patrick Chung,DB,NWE,"$915,000",2018
Dwayne Harris,WR,OAK,"$915,000",2018
Kendrick Lewis,DB,TEN,"$915,000",2018
Andre Roberts,WR,NYJ,"$915,000",2018
Davon House,DB,GNB,"$915,000",2018
Orlando Scandrick,DB,KAN,"$915,000",2018
Logan Paulsen,TE,ATL,"$915,000",2018
Kyle Love,DT,CAR,"$915,000",2018
Brandon LaFell,WR,OAK,"$915,000",2018
J.J. Jansen,C,CAR,"$915,000",2018
Tank Carradine,DE,OAK,"$915,000",2018
Ron Parker,CB,KAN,"$915,000",2018
Jeremy Kerley,WR,BUF,"$915,000",2018
Mike Wallace,WR,PHI,"$915,000",2018
Joe Webb,WR,HOU,"$915,000",2018
Nick Sundberg,C,WAS,"$915,000",2018
Antonio Brown,WR,PIT,"$915,000",2018
Sam Young,T,MIA,"$915,000",2018
Andre Smith,T,2TM,"$915,000",2018
Teddy Bridgewater,QB,NOR,"$915,000",2018
Brian Hoyer,QB,NWE,"$915,000",2018
Shaq Mason,C,NWE,"$907,000",2018
Jason Spriggs,OT,GNB,"$904,936",2018
Brock Coyle,LB,SFO,"$900,000",2018
David Andrews,C,NWE,"$900,000",2018
A.J. McCarron,QB,OAK,"$900,000",2018
Kenny Vaccaro,FS,TEN,"$900,000",2018
Russell Shepard,WR,NYG,"$900,000",2018
Joe Thomas,LB,DAL,"$900,000",2018
Marcus Cooper,CB,2TM,"$900,000",2018
Wes Horton,DE,CAR,"$900,000",2018
David Njoku,TE,CLE,"$897,959",2018
Jarran Reed,DT,SEA,"$894,512",2018
Aaron Donald,DT,LAR,"$892,000",2018
T.J. Watt,OLB,PIT,"$885,844",2018
Nick Martin,C,HOU,"$884,088",2018
Tom Johnson,DT,2TM,"$882,353",2018
Hunter Henry,TE,LAC,"$880,028",2018
Sean Mannion,QB,LAR,"$877,778",2018
Ameer Abdullah,RB,2TM,"$876,745",2018
Deshazor Everett,CB,WAS,"$875,000",2018
Ali Marpet,C,TAM,"$874,581",2018
Ryan Ramczyk,OT,NOR,"$869,162",2018
Deion Jones,OLB,ATL,"$863,240",2018
Chris Clark,T,CAR,"$861,176",2018
Shareece Wright,DB,HOU,"$861,176",2018
Demario Davis,OLB,NOR,"$850,000",2018
Bradley Sowell,T,CHI,"$850,000",2018
Joe Looney,G,DAL,"$850,000",2018
Alex Okafor,DE,NOR,"$850,000",2018
Angelo Blackson,DT,HOU,"$850,000",2018
Cameron Meredith,WR,NOR,"$850,000",2018
Doug Martin,RB,OAK,"$850,000",2018
Justin Bethel,CB,ATL,"$850,000",2018
Byron Bell,T,GNB,"$850,000",2018
Zach Line,FB,NOR,"$850,000",2018
Mackensie Alexander,CB,MIN,"$842,391",2018
Cody Whitehair,OG,CHI,"$834,051",2018
Terrell McClain,DL,ATL,"$825,000",2018
Kerry Wynn,DE,NYG,"$825,000",2018
Eric Reid,FS,CAR,"$823,529",2018
Sean Davis,FS,PIT,"$821,543",2018
Vonn Bell,SS,NOR,"$811,118",2018
James Bradberry,CB,CAR,"$810,076",2018
Adam Gotsis,DT,DEN,"$807,991",2018
Josh Harris,LS,ATL,"$805,000",2018
Shamar Stephen,DT,SEA,"$800,000",2018
Jonathan Bostic,LB,PIT,"$800,000",2018
Jarius Wright,WR,CAR,"$800,000",2018
James Develin,RB,NWE,"$800,000",2018
Dontari Poe,DT,CAR,"$800,000",2018
C.J. Anderson,RB,2TM,"$800,000",2018
Mike Davis,RB,SEA,"$800,000",2018
Tom Compton,T,MIN,"$800,000",2018
Vince Williams,ILB,PIT,"$800,000",2018
Walt Aikens,CB,MIA,"$800,000",2018
J.R. Sweezy,G,SEA,"$800,000",2018
Carson Tinker,LS,JAX,"$800,000",2018
Benny Cunningham,RB,CHI,"$800,000",2018
LaAdrian Waddle,T,NWE,"$800,000",2018
D.J. Fluker,OT,SEA,"$800,000",2018
Jaron Brown,WR,SEA,"$800,000",2018
Dustin Hopkins,K,WAS,"$798,928",2018
Tevin Coleman,RB,ATL,"$791,628",2018
Greg Robinson,OT,CLE,"$790,000",2018
Kyle Wilber,OLB,OAK,"$790,000",2018
Geno Smith,QB,LAC,"$790,000",2018
Orson Charles,TE,CLE,"$790,000",2018
J'Marcus Webb,T,IND,"$790,000",2018
Brandon Bolden,RB,MIA,"$790,000",2018
Robert Woods,WR,LAR,"$790,000",2018
Stephon Tuitt,DT,PIT,"$790,000",2018
Jarvis Jenkins,DL,KAN,"$790,000",2018
Josh LeRibeus,G,NOR,"$790,000",2018
Ryan Tannehill,QB,MIA,"$790,000",2018
Vance McDonald,TE,PIT,"$790,000",2018
Albert Wilson,WR,MIA,"$790,000",2018
Taiwan Jones,RB,BUF,"$790,000",2018
Adarius Taylor,LB,TAM,"$790,000",2018
Dakota Dozier,OT,NYJ,"$790,000",2018
Justin Hunter,WR,PIT,"$790,000",2018
Randy Bullock,K,CIN,"$790,000",2018
Gerald Hodges,OLB,ARI,"$790,000",2018
Josh Mauro,DE,NYG,"$790,000",2018
Logan Thomas,QB/TE,BUF,"$790,000",2018
B.W. Webb,CB,NYG,"$790,000",2018
Tyler Shatley,OG,JAX,"$790,000",2018
Daniel McCullers,DT,PIT,"$790,000",2018
Christine Michael,RB,IND,"$790,000",2018
Brandon Weeden,QB,HOU,"$790,000",2018
Richard Rodgers,TE,PHI,"$790,000",2018
Aaron Brewer,LS,ARI,"$790,000",2018
De'Anthony Thomas,RB,KAN,"$790,000",2018
Kemal Ishmael,DB,ATL,"$790,000",2018
Anthony Hitchens,OLB,KAN,"$790,000",2018
Blidi Wreh-Wilson,CB,ATL,"$790,000",2018
Lane Johnson,OT,PHI,"$790,000",2018
Josh Gordon,WR,2TM,"$790,000",2018
Tommy Bohanon,FB,JAX,"$790,000",2018
David DeCastro,G,PIT,"$790,000",2018
Sammy Watkins,WR,KAN,"$790,000",2018
Keith Smith,LB,OAK,"$790,000",2018
Nat Berhe,SS,PIT,"$790,000",2018
Phillip Gaines,CB,2TM,"$790,000",2018
Damien Williams,RB,KAN,"$790,000",2018
Najee Goode,ILB,IND,"$790,000",2018
Luke Kuechly,ILB,CAR,"$790,000",2018
Steven Means,DE,ATL,"$790,000",2018
Ben Jacobs,LB,CAR,"$790,000",2018
Benson Mayowa,DE,ARI,"$790,000",2018
Alfred Morris,RB,SFO,"$790,000",2018
Brandon Brooks,G,PHI,"$790,000",2018
Datone Jones,DE,DAL,"$790,000",2018
Ryan Hewitt,FB,IND,"$790,000",2018
Kayvon Webster,CB,HOU,"$790,000",2018
Amini Silatolu,T,CAR,"$790,000",2018
John Jenkins,DT,NYG,"$790,000",2018
Tony Bergstrom,OT,WAS,"$790,000",2018
LaRoy Reynolds,LB,PHI,"$790,000",2018
Alfred Blue,RB,HOU,"$790,000",2018
Korey Toomer,ILB,GNB,"$790,000",2018
Zach Ertz,TE,PHI,"$790,000",2018
Nathan Stupar,OLB,NYG,"$790,000",2018
Andrew DePaola,LS,OAK,"$790,000",2018
Brandon Dunn,DT,HOU,"$790,000",2018
Brian Schwenke,C,NWE,"$790,000",2018
Derrick Coleman,RB,ARI,"$790,000",2018
Jordan Devey,T,KAN,"$790,000",2018
Brock Osweiler,QB,MIA,"$790,000",2018
Marquis Flowers,OLB,DET,"$790,000",2018
Johnny Hekker,P,LAR,"$790,000",2018
George Iloka,FS,MIN,"$790,000",2018
Earl Watford,OG,CLE,"$790,000",2018
Josh Bynes,LB,ARI,"$790,000",2018
Jeremiah Attaochu,OLB,NYJ,"$790,000",2018
Mike Gillislee,RB,NOR,"$790,000",2018
Kevin McDermott,LS,MIN,"$790,000",2018
Bene Benwikere,CB,2TM,"$790,000",2018
Austin Seferian-Jenkins,TE,JAX,"$790,000",2018
Stevan Ridley,RB,PIT,"$790,000",2018
Marcus Smith,DE,WAS,"$790,000",2018
Tyler Boyd,WR,CIN,"$787,179",2018
Kevin King,CB,GNB,"$786,858",2018
Kevin Byard,S,TEN,"$784,566",2018
Cam Robinson,OT,JAX,"$784,007",2018
Randy Gregory,DE,DAL,"$781,813",2018
Donnie Jones,P,LAC,"$776,176",2018
Budda Baker,FS,ARI,"$775,455",2018
Brandon King,DB,NWE,"$775,000",2018
Zay Jones,WR,BUF,"$773,174",2018
Carl Nassib,DE,TAM,"$773,000",2018
Reuben Foster,ILB,SFO,"$772,684",2018
Forrest Lamp,OG,LAC,"$768,042",2018
Marcus Maye,FS,NYJ,"$762,911",2018
Curtis Samuel,WR,CAR,"$758,349",2018
Cody Kessler,QB,JAX,"$758,098",2018
Maliek Collins,DT,DAL,"$755,000",2018
Dalvin Cook,RB,MIN,"$753,788",2018
Bruce Carter,LB,ATL,"$753,529",2018
Zach Zenner,RB,DET,"$750,000",2018
Quinton Dunbar,WR,WAS,"$750,000",2018
Marcus Williams,FS,NOR,"$748,656",2018
Sidney Jones,CB,PHI,"$744,095",2018
Shamarko Thomas,SS,DEN,"$743,536",2018
Travis Swanson,C,MIA,"$743,529",2018
Corey Nelson,OLB,ATL,"$743,529",2018
Xavier Su'a-Filo,OG,DAL,"$743,529",2018
Mychal Kendricks,ILB,SEA,"$743,529",2018
Will Clarke,DE,TAM,"$743,529",2018
Keith Tandy,S,ATL,"$743,529",2018
Terence Garvin,LB,SFO,"$743,529",2018
Brian Quick,WR,WAS,"$743,529",2018
Kamar Aiken,WR,PHI,"$743,529",2018
Kenjon Barner,RB,2TM,"$743,529",2018
Gerald Everett,TE,LAR,"$739,749",2018
Yannick Ngakoue,OLB,JAX,"$735,101",2018
Jacoby Brissett,QB,IND,"$735,076",2018
Adam Shaheen,TE,CHI,"$733,661",2018
P.J. Williams,CB,NOR,"$730,000",2018
Quincy Wilson,CB,IND,"$727,103",2018
Carl Davis,DT,CLE,"$720,750",2018
James Winchester,LS,KAN,"$720,000",2018
Tyus Bowser,OLB,BAL,"$718,437",2018
Cyrus Jones,CB,2TM,"$718,235",2018
Jonathan Bullard,DE,CHI,"$718,000",2018
Ty Montgomery,WR/RB,2TM,"$716,500",2018
Jamaal Charles,RB,JAX,"$716,471",2018
Derek Anderson,QB,BUF,"$716,471",2018
Joe Mixon,RB,CIN,"$712,735",2018
Denzelle Good,OT,2TM,"$711,880",2018
Ryan Anderson,OLB,WAS,"$707,033",2018
Cameron Lynch,LB,TAM,"$705,000",2018
Ibraheim Campbell,SS,3TM,"$705,000",2018
Charley Hughlett,LS,CLE,"$705,000",2018
Josh Walker,G,JAX,"$705,000",2018
Taylor Heinicke,QB,CAR,"$705,000",2018
Jeff Heuerman,TE,DEN,"$705,000",2018
Antone Exum,CB,SFO,"$705,000",2018
Bobby McCain,CB,MIA,"$705,000",2018
Shelby Harris,DE,DEN,"$705,000",2018
Lorenzo Doss,CB,CAR,"$705,000",2018
Javorius Allen,RB,BAL,"$705,000",2018
Brandon Scherff,G,WAS,"$705,000",2018
Dominique Easley,DT,LAR,"$705,000",2018
Michael Burton,FB,CHI,"$705,000",2018
Vic Beasley,OLB,ATL,"$705,000",2018
Raheem Mostert,RB,SFO,"$705,000",2018
Bradley Pinion,P,SFO,"$705,000",2018
Jon Feliciano,OG,OAK,"$705,000",2018
Marcus Mariota,QB,TEN,"$705,000",2018
Darryl Roberts,CB,NYJ,"$705,000",2018
Xavier Williams,DT,KAN,"$705,000",2018
Nick Boyle,TE,BAL,"$705,000",2018
Geoff Swaim,TE,DAL,"$705,000",2018
Kendall Lamm,T,HOU,"$705,000",2018
Freddie Martino,WR,TAM,"$705,000",2018
Corey Robinson,OT,2TM,"$705,000",2018
Zach Moore,DE,ARI,"$705,000",2018
Rod Smith,RB,DAL,"$705,000",2018
Tyler Patmon,CB,JAX,"$705,000",2018
Rashad Greene,WR,JAX,"$705,000",2018
Ramik Wilson,ILB,LAR,"$705,000",2018
Geneo Grissom,OLB,2TM,"$705,000",2018
Anthony Harris,DB,MIN,"$705,000",2018
David Mayo,ILB,CAR,"$705,000",2018
Alejandro Villanueva,OL,PIT,"$705,000",2018
Jacquies Smith,DE,2TM,"$705,000",2018
Mike Hull,ILB,MIA,"$705,000",2018
Jason Myers,K,NYJ,"$705,000",2018
Nick Dzubnar,LB,LAC,"$705,000",2018
Troy Hill,CB,LAR,"$705,000",2018
Isaiah Johnson,DB,LAR,"$705,000",2018
Daniel Brown,WR,CHI,"$705,000",2018
T.Y. McGill,DT,2TM,"$705,000",2018
Josh Lambo,K,JAX,"$705,000",2018
Bryce Hager,ILB,LAR,"$705,000",2018
Jerel Worthy,DT,TAM,"$705,000",2018
Justin Hardy,WR,ATL,"$705,000",2018
A.J. Derby,TE,MIA,"$705,000",2018
Khari Lee,TE,BUF,"$705,000",2018
Greg Van Roten,G,CAR,"$705,000",2018
Nicholas Williams,DT,CHI,"$705,000",2018
Chris Boswell,K,PIT,"$705,000",2018
James O'Shaughnessy,TE,JAX,"$705,000",2018
C.J. Uzomah,TE,CIN,"$705,000",2018
Zach Vigil,ILB,WAS,"$705,000",2018
Andrew Donnal,OT,DET,"$705,000",2018
Leterrius Walton,DT,PIT,"$705,000",2018
Rodney Gunter,DT,ARI,"$705,000",2018
Joe Cardona,LS,NWE,"$705,000",2018
Damien Wilson,ILB,DAL,"$705,000",2018
Sammie Coates,WR,HOU,"$705,000",2018
Brian Peters,LB,HOU,"$705,000",2018
Clayton Geathers,SS,IND,"$705,000",2018
Scott Simonson,TE,NYG,"$705,000",2018
D.J. Alexander,OLB,PHI,"$705,000",2018
Matt Longacre,DE,LAR,"$705,000",2018
L.J. Fort,LB,PIT,"$705,000",2018
Cameron Artis-Payne,RB,CAR,"$705,000",2018
Mark Nzeocha,OLB,SFO,"$705,000",2018
Neville Hewitt,LB,NYJ,"$705,000",2018
Darius Philon,DT,LAC,"$705,000",2018
Bobby Hart,OG,CIN,"$705,000",2018
Geremy Davis,WR,LAC,"$705,000",2018
Josh Wells,T,JAX,"$705,000",2018
Christian Covington,DT,HOU,"$705,000",2018
Kenyan Drake,RB,MIA,"$705,000",2018
Justin Evans,SS,TAM,"$701,332",2018
Amari Cooper,WR,2TM,"$700,000",2018
Josh Robinson,CB,NOR,"$699,706",2018
Rod Streater,WR,CLE,"$697,065",2018
Nick Williams,WR,2TM,"$697,065",2018
Michael Floyd,WR,WAS,"$697,059",2018
Aldrick Robinson,WR,MIN,"$697,059",2018
Jordan Matthews,WR,PHI,"$697,059",2018
Brice Butler,WR,2TM,"$697,059",2018
Jay Bromley,DT,NOR,"$697,059",2018
DeShawn Shead,DB,DET,"$697,059",2018
DeMarcus Walker,DE,DEN,"$695,630",2018
Javon Hargrave,DT,PIT,"$691,000",2018
DeShone Kizer,QB,GNB,"$689,928",2018
Teez Tabor,CB,DET,"$684,226",2018
Raekwon McMillan,ILB,MIA,"$678,524",2018
Dalvin Tomlinson,DT,NYG,"$672,823",2018
Zach Cunningham,OLB,HOU,"$668,261",2018
Ethan Pocic,C,SEA,"$665,410",2018
Isaac Seumalo,OG,PHI,"$664,000",2018
Nate Orchard,OLB,2TM,"$663,529",2018
Martavis Bryant,WR,OAK,"$663,529",2018
C.J. Prosise,RB,SEA,"$660,000",2018
Chidobe Awuzie,CB,DAL,"$659,709",2018
Josh Jones,S,GNB,"$657,428",2018
Brandon Williams,CB,ARI,"$656,000",2018
JuJu Smith-Schuster,WR,PIT,"$655,717",2018
Dion Dawkins,OG,BUF,"$655,147",2018
Taylor Moton,OT,CAR,"$654,007",2018
Le'Raven Clark,OT,IND,"$653,000",2018
Nick Vannett,TE,SEA,"$652,000",2018
Su'a Cravens,OLB,DEN,"$651,408",2018
Caraun Reid,DT,DAL,"$650,594",2018
Jeremiah Sirles,OT,BUF,"$650,588",2018
Bashaud Breeland,CB,GNB,"$650,588",2018
John Simon,DE,NWE,"$650,588",2018
Graham Glasgow,OG,DET,"$648,500",2018
Kyler Fackrell,OLB,GNB,"$648,000",2018
Kendall Fuller,CB,KAN,"$647,500",2018
Deatrick Nichols,CB,ARI,"$645,882",2018
Mike Mitchell,DB,IND,"$645,882",2018
Larry Ogunjobi,DT,CLE,"$642,500",2018
Dawuane Smoot,DE,JAX,"$640,250",2018
Cooper Kupp,WR,LAR,"$640,000",2018
Ahkello Witherspoon,CB,SFO,"$638,325",2018
Pat Elflein,C,MIN,"$637,000",2018
Tanoh Kpassagnon,DE,KAN,"$636,419",2018
Alvin Kamara,RB,NOR,"$635,000",2018
Dan Feeney,OG,LAC,"$634,000",2018
Ryan Smith,CB,TAM,"$630,000",2018
Casey Kreiter,LS,DEN,"$630,000",2018
Willie Henry,DT,BAL,"$630,000",2018
Chris Manhertz,TE,CAR,"$630,000",2018
Nate Sudfeld,QB,PHI,"$630,000",2018
Jayron Kearse,SS,MIN,"$630,000",2018
Anthony Zettel,DE,CLE,"$630,000",2018
David Morgan,TE,MIN,"$630,000",2018
Tommylee Lewis,WR,NOR,"$630,000",2018
Caleb Benenoch,OT,TAM,"$630,000",2018
Elandon Roberts,ILB,NWE,"$630,000",2018
Halapoulivaati Vaitai,OT,PHI,"$630,000",2018
Corey Moore,S,IND,"$630,000",2018
B.J. Finney,C,PIT,"$630,000",2018
Anthony Brown,CB,DAL,"$630,000",2018
Marqui Christian,SS,LAR,"$630,000",2018
Brandon Allen,QB,LAR,"$630,000",2018
Matthew Ioannidis,DT,WAS,"$630,000",2018
Ronald Blair,DE,SFO,"$630,000",2018
Devontae Booker,RB,DEN,"$630,000",2018
Alex Erickson,WR,CIN,"$630,000",2018
Justin Simmons,FS,DEN,"$630,000",2018
Matthias Farley,DB,IND,"$630,000",2018
Kentrell Brice,S,GNB,"$630,000",2018
Alex Lewis,OT,BAL,"$630,000",2018
Darius Kilgo,DT,TEN,"$630,000",2018
David Parry,NT,MIN,"$630,000",2018
Chris Reed,G,JAX,"$630,000",2018
Connor McGovern,OG,DEN,"$630,000",2018
Briean Boddy-Calhoun,DB,CLE,"$630,000",2018
De'Vondre Campbell,OLB,ATL,"$630,000",2018
Demarcus Robinson,WR,KAN,"$630,000",2018
Seth Devalve,TE,CLE,"$630,000",2018
LeShaun Sims,CB,TEN,"$630,000",2018
Garrison Smith,DT,ARI,"$630,000",2018
Taywan Taylor,WR,TEN,"$630,000",2018
Eric Murray,CB,KAN,"$630,000",2018
